TeamID,TeamName,Points,TransfersLeft,Efficiency
521630405,cric224,19193.5,12,162.65677966101694
847310503,ROCKSTAR ON TOP,19193.0,33,197.8659793814433
539750709,IK65786,19192.0,0,147.63076923076923
1017230402,AfghanWarrior,19185.5,26,184.47596153846155
59110607,Huniey03,19175.0,19,172.74774774774775
299770409,Barney XI,19172.5,21,175.89449541284404
806530709,ART XI,19170.5,13,163.85042735042734
59930607,AP3402,19164.5,13,163.7991452991453
131000105,RakhiRangers,19157.0,4,152.03968253968253
663380601,LOSERS,19152.5,31,193.45959595959596
925690502,MyLuckyGuess,19151.5,25,182.39523809523808
665140104,KRUSH5722ST,19148.5,2,149.59765625
538720301,Pirates,19146.0,58,265.9166666666667
707420506,Zaynes11,19137.0,23,178.85046728971963
751740407,HARPR2418LM,19133.0,14,164.93965517241378
943130204,Rahul T,19132.5,18,170.82589285714286
236450204,HAR HAR MAHADEV CHAWA SS,19131.5,15,166.3608695652174
217811003,Haarsh,19129.5,16,167.80263157894737
865460510,Cricket EK Keeda,19127.0,17,169.26548672566372
34530704,MOHSIN CRUSADERS,19123.5,27,185.66504854368932
484070103,Lachu warriors,19122.0,19,172.27027027027026
128370201,RAGAV TIGERS,19121.5,20,173.8318181818182
377980103,iRahulJadhav,19119.0,20,173.8090909090909
399790702,lucky 1,19116.0,0,147.04615384615386
60860804,SanVictor,19115.5,22,176.99537037037038
307640801,Driger13,19111.5,15,166.18695652173912
924730605,Formidable Champs,19109.0,29,189.1980198019802
165890604,Batman Rocks,19108.5,29,189.19306930693068
59220710,DEOL KINGS,19102.5,19,172.09459459459458
1830801,team GERA,19081.0,29,188.92079207920793
1014630101,iloseanywaysowhatisthepoint,19078.5,20,173.4409090909091
176591008,VIRAL 11,19077.5,22,176.6435185185185
613080601,Nishant VIRUistsXI,19076.0,31,192.68686868686868
65310403,Inqalab1,19074.5,20,173.40454545454546
1040540609,MANUC10ST,19074.0,20,173.4
585930803,Rhino XI,19069.0,29,188.8019801980198
36350805,Khamu ke 11gulab gamun,19061.5,9,157.53305785123968
380407,Jethuxi,19061.0,29,188.72277227722773
35620807,HARSH9316,19057.5,11,160.14705882352942
190440901,PRITAM3215AB,19052.0,35,200.54736842105262
695600807,Aasif94 XI,19041.0,43,218.86206896551724
1036850608,DSingh84,19036.5,0,146.4346153846154
799420608,MARENDRA NODI XI,19026.0,15,165.44347826086957
238280101,Sahi Saab,19018.5,20,172.89545454545456
175430704,RinshulXI,19017.0,15,165.36521739130436
589110402,Singla02 XI,19014.5,18,169.77232142857142
3681002,Kaifjohn,19012.5,22,176.04166666666666
320940303,SameepMonga,19001.0,22,175.9351851851852
585870402,SAFRAN10WX,19000.5,16,166.67105263157896
13970403,TrailBlazers,19000.0,42,215.9090909090909
23020207,BORN TO SLOG,18997.0,21,174.28440366972478
867990210,DEEPAK THE WALL XI,18984.0,29,187.96039603960395
953830607,VEERA 07,18982.5,22,175.76388888888889
28950808,Cricvijaykp,18978.0,20,172.52727272727273
1030740210,ARMAAN EAGLES 136503,18969.0,5,151.752
359630105,kbhanup,18967.0,27,184.14563106796118
20260306,Karanvir11,18962.0,27,184.09708737864077
54700805,skumar7680,18961.0,15,164.87826086956522
218620108,Yati Stars,18957.0,14,163.42241379310346
4100910,NIK Skywalker 11,18955.0,19,170.76576576576576
1002160501,Edge ke gyarah kutte,18954.5,28,185.82843137254903
3381004,Punjabi mundae,18954.0,43,217.86206896551724
1000570508,SSB Kings,18954.0,8,155.36065573770492
901002,Caribbean Calypso,18953.0,23,177.13084112149534
66510801,kpsbhatia11,18948.5,30,189.485
32460501,ANSHUL0 THALAIVAS,18933.0,25,180.31428571428572
950840604,AnushkaAdani337,18931.5,33,195.1701030927835
1116390903,SHUKLAS PROFESSORS 144384,18926.5,20,172.0590909090909
638180708,Himalayan Monk 0018,18913.0,0,145.48461538461538
277581002,neel 1112,18910.0,15,164.43478260869566
1710809,Team TopGuns,18907.5,16,165.85526315789474
18430603,TimePass,18906.5,24,178.36320754716982
842440307,Harman Singh 1707,18904.5,18,168.79017857142858
1032290202,AADISHXI,18890.5,11,158.7436974789916
543690504,mehekpk,18886.0,6,152.30645161290323
948670107,KAPISH87PQ,18879.0,9,156.02479338842974
336450901,ADHIKARY GENERALS,18875.5,23,176.40654205607476
1025640404,Singhstar XI,18875.0,15,164.1304347826087
972561009,DRDSBAW RANGERS,18870.0,11,158.57142857142858
998280806,Beginners XII,18868.0,13,161.26495726495727
719890706,2xchampions,18865.0,12,159.8728813559322
1016160101,SidhsTUSKERS,18860.5,3,148.50787401574803
49630910,Prasad,18860.0,19,169.9099099099099
835500108,Send It 94,18855.5,12,159.79237288135593
818200405,aywolf,18853.5,58,261.8541666666667
710590702,CHINTU2712,18849.5,14,162.4956896551724
4470807,Varuns Juggernaut,18849.0,25,179.5142857142857
661310402,DBATJDBEST,18840.0,5,150.72
18450306,VishMalhXI,18837.0,26,181.125
56901010,arunsridharxi,18834.5,21,172.79357798165137
942920908,kbfc alpy,18834.0,16,165.21052631578948
2760307,RohinTeam,18827.5,22,174.3287037037037
40650909,Binnni07,18827.0,19,169.61261261261262
656390501,LA LIONS,18815.0,23,175.84112149532712
1921002,Dj Daksh Jain,18810.5,21,172.57339449541286
72850501,Noto Express,18810.0,36,200.10638297872342
63350209,Samsingh,18798.5,12,159.3093220338983
31470708,RAJESH12388HI,18797.5,20,170.88636363636363
