TeamID,TeamName,Points,TransfersLeft,Efficiency
955680410,VidzzBlasters,18776.5,29,185.90594059405942
41640510,Sukanta Riders XI,18776.0,34,195.58333333333334
15430902,Dream fantasy X1,18772.0,41,210.92134831460675
68371008,Subhakimi,18772.0,31,189.6161616161616
385000107,KartikChampions,18772.0,29,185.86138613861385
70490104,SAIKEERTHAN 23,18767.0,21,172.1743119266055
760202,Sigma Squad,18767.0,28,183.99019607843138
444981007,Karnavati Titans,18767.0,28,183.99019607843138
2730201,Dipen23,18759.5,24,176.97641509433961
770110,soumya deep,18759.5,17,166.0132743362832
889680906,PATENI3NO,18749.0,9,154.9504132231405
375930906,Lord 11,18748.0,17,165.91150442477877
580302,Vintage Gamers,18736.0,25,178.43809523809523
41661006,GGT 11,18736.0,12,158.77966101694915
961540607,Nalle Namune,18735.0,30,187.35
45800410,CHANZzz,18733.5,18,167.26339285714286
18951009,Ahmedabad Strikers,18725.5,23,175.00467289719626
938590305,Gujarat gorillas,18720.0,24,176.60377358490567
1000201,WILLY XI,18719.0,31,189.08080808080808
178390606,VaibhavChampions11,18717.5,27,181.7233009708738
533481009,IPL2022 Winner XI,18715.5,45,220.18235294117648
1711010,Parthzilla,18715.5,19,168.6081081081081
1209310306,RUPAKPA RECORDSETTERS 238746,18702.0,41,210.13483146067415
14250305,Santwick,18699.0,23,174.7570093457944
547880710,devveersinh,18697.5,39,205.46703296703296
105650203,sSAHIL,18694.0,26,179.75
772620309,Chennai Dynamos,18682.0,22,172.9814814814815
76611002,Gladiators 26,18680.0,0,143.69230769230768
397900508,11Sparatans,18679.5,21,171.37155963302752
590620706,CONRAD,18676.5,19,168.25675675675674
284900604,DURGAK130,18672.0,19,168.21621621621622
3740601,Pushparaj,18669.5,7,151.78455284552845
1245870605,Sachin gupta 3893vk,18669.0,9,154.28925619834712
813660505,Styles XI,18668.5,10,155.57083333333333
539440108,KUSHWAHA KHILADHI,18667.0,18,166.66964285714286
2000407,sp0052,18666.5,43,214.55747126436782
144701010,Incredible 11,18666.5,20,169.69545454545454
1023690706,VatsXI,18662.5,8,152.97131147540983
694020610,maapuja,18659.0,3,146.92125984251967
230000305,RUSHIk12310,18658.5,36,198.49468085106383
833720501,RCB123456789,18652.0,3,146.86614173228347
131260605,Shakti Putra,18647.5,30,186.475
1038080502,Kronzzy11,18647.5,15,162.15217391304347
3520304,AK2906,18646.0,24,175.9056603773585
156900105,DINESH,18642.0,21,171.0275229357798
182920510,Satish Verma ,18641.0,22,172.60185185185185
1165471006,BL33D R3D,18640.5,26,179.23557692307693
13950905,SHAFIQ6 WINNERS,18640.0,0,143.3846153846154
979730909,WeRThe1,18628.5,0,143.29615384615386
29780307,MAN UTD XI,18624.5,7,151.41869918699186
539360605,RAMANB844GH,18624.5,28,182.59313725490196
3280104,Soni Superstars,18619.0,37,200.20430107526883
705321007,NANDAKUMAR11,18617.5,27,180.75242718446603
944190910,MavericksXI,18613.5,19,167.6891891891892
821000502,sugan5555,18613.5,17,164.7212389380531
572400909,Bishwa XI,18613.0,27,180.70873786407768
200707,Theri Boys CSK,18610.5,26,178.9471153846154
997791007,JAMESYO SCORERS,18604.5,8,152.49590163934425
43001001,Mersal11 of Dhinesh,18601.0,22,172.2314814814815
813900101,COME ON ASHHH,18598.5,25,177.12857142857143
831951006,Kanhai,18596.0,12,157.59322033898306
271990201,Dream 11 King 07,18590.5,3,146.38188976377953
107240109,AshuAJA,18588.5,20,168.98636363636365
715780408,Britannica,18588.0,9,153.6198347107438
828430406,zehari cobra,18588.0,18,165.96428571428572
98810706,NeverNeuTral18,18586.5,14,160.22844827586206
923810508,Uthappam XI,18585.5,26,178.70673076923077
33701002,Smits Sexy Team,18580.5,15,161.5695652173913
733431005,JamnagarJalsaXI,18578.5,25,176.93809523809523
12910902,Blaugrana 1111,18572.5,19,167.31981981981983
917400308,Shivam Ke Dhurandhar,18572.5,15,161.5
752790410,Risham kings,18570.5,16,162.89912280701753
1013680208,Matrix Mandai,18558.0,21,170.25688073394497
16430108,SuperShiva,18552.5,8,152.06967213114754
785250501,Wasting Time,18551.5,18,165.63839285714286
227450407,HARDIK1859EF,18538.5,5,148.308
420106,A Tribute to DADA,18538.5,21,170.07798165137615
685560105,Shiva2526,18537.5,21,170.06880733944953
