TeamID,TeamName,Points,TransfersLeft,Efficiency
146290908,Vini 2020,17047.0,45,200.5529411764706
385580704,BISTASU ENIGMAS,17046.0,19,153.56756756756758
970390403,MAkash,17045.5,0,131.11923076923077
551840302,Param Risers,17044.5,39,187.3021978021978
840501004,Singham JAK,17044.5,37,183.2741935483871
297910401,Sagar03,17043.5,29,168.74752475247524
102840207,VIKAS127823GH,17043.5,27,165.47087378640776
12330806,PeruWin11,17043.0,32,173.90816326530611
1037520304,29animesh29,17043.0,15,148.2
330605,Makhariya777,17042.0,39,187.27472527472528
25510603,WhistlePodu,17042.0,40,189.35555555555555
340302,DIPAKg,17041.0,41,191.47191011235955
66930704,AJs Desperados,17039.5,42,193.6306818181818
68270603,Koushik Champions XI,17038.5,27,165.42233009708738
474280508,Namma THALA Whistle Adinga,17037.5,36,181.25
372500705,Vikas Rai,17036.0,46,202.8095238095238
748900310,VARSH11469KL,17032.0,48,207.70731707317074
18240307,SLoWanDSteAdYXI,17031.0,62,250.4558823529412
918021001,tejas entprise,17031.0,0,131.0076923076923
316190307,Shambu,17030.5,24,160.66509433962264
32570108,AIRAS11,17028.5,41,191.3314606741573
3060906,WAHIDs XI,17026.0,38,185.06521739130434
349480501,Pop Pops,17025.5,27,165.29611650485438
4430909,Senthils Smashers,17025.0,34,177.34375
495931004,ShuvArsh 11,17025.0,42,193.4659090909091
548330906,CHUCHU SUPERXI,17023.5,16,149.32894736842104
233280604,Dharratey kaat rahi hai omfo,17022.0,23,159.0841121495327
447660905,DIYA PUMKIN,17021.5,23,159.07943925233644
1120809,Djangos XI,17021.0,19,153.34234234234233
980260807,Born Sharks,17021.0,32,173.68367346938774
564950809,ArunKalvir,17020.5,30,170.205
315510306,MSDLEADERS,17019.5,0,130.91923076923078
172570310,RICHARD RECORDSETTERS 119038,17018.0,21,156.12844036697248
737080206,TAMSUPERX1,17016.5,10,141.80416666666667
899330310,Moeen Ali G Indahouse,17016.5,38,184.96195652173913
834740209,RAHULAN SUPER Kings,17016.0,40,189.06666666666666
38930502,The Wizards,17015.5,48,207.5060975609756
1060020307,NBVALI1KL,17013.5,39,186.96153846153845
707730501,Ruban230106,17012.5,40,189.02777777777777
37660904,AVAILA8GH,17010.0,0,130.84615384615384
781340502,SonowalN,17010.0,38,184.8913043478261
867180103,Masteru Blasteru,17008.5,36,180.94148936170214
397731008,Ronaldo 3004,17008.5,4,134.98809523809524
9690504,11FORTHEWIN,17008.0,34,177.16666666666666
30330404,Vignesh Tweakers,17007.5,30,170.075
843091008,VKMS T11,17007.0,10,141.725
517660808,booshans,17003.5,5,136.028
20471006,Siuuuuu 11,17001.5,1,131.79457364341084
31004,GUPTA11,17001.0,49,209.88888888888889
5570208,Rocket doctors,17001.0,41,191.02247191011236
635400910,Foundation X1,17000.0,14,146.55172413793105
3190108,Destructive Storm,16996.5,33,175.22164948453607
502241002,HARSHAL XI,16996.5,38,184.7445652173913
5230402,NEW DASHING TITANS,16996.5,31,171.6818181818182
3741003,Guts N Glory,16996.0,51,215.13924050632912
444940304,Rosh United,16996.0,30,169.96
1014280607,VINAYA1710FG,16994.0,28,166.6078431372549
655130607,ZJAs Army,16992.5,29,168.24257425742573
366680608,jyovram,16987.0,40,188.74444444444444
344160705,TT Bravehearts,16986.5,36,180.70744680851064
844700104,Chennai Sharks XI 2,16986.0,28,166.52941176470588
1006160208,ASHUTOS UNSTOPPABLES 123651,16985.5,9,140.37603305785123
6210904,SMARTINDIAN,16985.0,0,130.65384615384616
325310605,MIo Tiger,16982.5,39,186.62087912087912
764260105,CRTXR7,16981.5,35,178.75263157894736
338820703,SOMETIMES SOBERS,16981.0,43,195.183908045977
5050704, Mithesh R Nair ,16979.0,20,154.35454545454544
767770508,Nowsh Xi,16979.0,19,152.96396396396398
2941004,Hunter and Fighter,16975.5,25,161.67142857142858
668490503,Noob11,16974.0,44,197.37209302325581
483640307,Rajesh Pabbati,16973.0,17,150.20353982300884
24900506,JAI BAJRANGI ELEVEN,16972.0,35,178.65263157894736
301480705,AKSHAT TANTRIK BHAI,16972.0,16,148.87719298245614
830561008,Team Mani,16972.0,33,174.96907216494844
299800210,See Yes Kay,16971.0,39,186.4945054945055
525840707,MANIK960JK,16970.5,0,130.5423076923077
4030210,SANTO2508,16970.0,51,214.81012658227849
570210503,Taruns super kings,16969.0,42,192.82954545454547
402000202,Chapri nigga 11,16969.0,26,163.16346153846155
187060103,Soninaaz,16966.5,36,180.49468085106383
3130107,Kyafirsehaarenge,16966.0,22,157.09259259259258
10180704,Wahed11,16966.0,46,201.97619047619048
1400906,The mighty heisters,16965.5,55,226.20666666666668
12031004,The Drunken Elephant,16965.0,43,195.0
895860906,LevelUp90,16962.0,41,190.58426966292134
